              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;
17GB FEV23 ;;;;;;;;;;;;
;;; ;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;
;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;
17GB;VO-17104;EXM-2C24;16/02/2023;17560;39,86; R$ 150,27 ;POSTO;ETANOL COMUM;;;;
17GB;AB-17201;DJP-2731;02/02/2023;211501;136,82; R$ 871,54 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;AB-17201;DJP-2731;09/02/2023;211875;141,74; R$ 902,94 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;AB-17201;DJP-2731;17/02/2023;212231;141,12; R$ 898,94 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;AB-17201;DJP-2731;20/02/2023;212468;88,55; R$ 584,06 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;AB-17201;DJP-2731;26/02/2023;212708;92,60; R$ 589,86 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;ABS-17204;FCQ-0386;17/02/2023;77253;211,55; R$ 1.347,57 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;AS-17201;EGI-1400;03/02/2023;191773;55,72; R$ 354,94 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;AS-17201;EGI-1400;23/02/2023;191933;37,15; R$ 236,70 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;Equipamento;Equipamento;21/02/2023;Equipamento;21,81; R$ 107,74 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;MOB-17106;GCC-9F64;06/02/2023;175;7,59; R$ 37,49 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;MOB-17106;GCC-9F64;14/02/2023;327;5,43; R$ 26,85 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;MOB-17107;FSP-3D32;06/02/2023;172;7,04; R$ 34,78 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;MOB-17107;FSP-3D32;14/02/2023;356;6,83; R$ 33,74 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;MT-63;ENZ-7986;24/02/2023;46513;9,07; R$ 44,81 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;TP-17205;DJP-9240;01/02/2023;196879;38,55; R$ 190,48 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;TP-17205;DJP-9240;14/02/2023;197180;31,42; R$ 155,21 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;UR-17211;FQO-1D01;26/02/2023;28196;55,63; R$ 354,36 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;UR-17213;FYT-2A23;02/02/2023;8527;34,65; R$ 220,72 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;UR-17213;FYT-2A23;04/02/2023;8779;38,46; R$ 244,99 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;UR-17213;FYT-2A23;07/02/2023;9073;41,94; R$267,16 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;UR-17213;FYT-2A23;11/02/2023;9364;44,44; R$283,08 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;UR-17213;FYT-2A23;14/02/2023;9683;45,98; R$292,89 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;UR-17213;FYT-2A23;16/02/2023;10004;52,63; R$335,25 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;UR-17213;FYT-2A23;19/02/2023;10270;41,22; R$262,57 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;UR-17213;FYT-2A23;23/02/2023;10490;37,29; R$237,54 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;UR-17213;FYT-2A23;26/02/2023;10747;45,69; R$291,10 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;UR-17213;FYT-2A23;28/02/2023;11074;49,00; R$312,13 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;VO-17007;DJL-3120;18/02/2023;133407;62,83; R$310,42 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;VO-17204;GJP-2D64;16/02/2023;47;49,13; R$242,70 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;VO-17205;ECE-0I01;16/02/2023;16182;33,93; R$ 167,61 ;AUTO POSTO IPIRANGA ;Gasolina;;;;
17GB;VO-17205;ECE-0I01;28/02/2023;16445;34,10; R$ 168,45 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;VO-17206;BIF-2I64;02/02/2023;7376;60,23; R$ 383,66 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;VO-17206;BIF-2I64;17/02/2023;7734;47,59; R$ 303,15 ;AUTO POSTO IPIRANGA ;Diesel;;;;
17GB;ABS-17105;GIC-4H16;04/02/2023;33470;136,67; R$ 913,00 ;REINA O SOL;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;14/02/2023;33732;116,01; R$ 751,80 ;REINA O SOL;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;20/02/2023;33880;90,51; R$ 578,38 ;REINA O SOL;DIESEL S-10;;;;
17GB;ABS-17105;GIC-4H16;24/02/2023;34033;76,36; R$ 487,97 ;REINA O SOL;DIESEL S-10;;;;
17GB;UR-17105;FKG-0E65;05/02/2023;16760;44,42; R$ 292,77 ;REINA O SOL;DIESEL S-10;;;;
17GB;UR-17105;FKG-0E65;14/02/2023;17057;39,98; R$ 255,50 ;REINA O SOL;DIESEL S-10;;;;
17GB;UR-17101;FVY-9193;01/02/2023;1225;32,14; R$ 211,86 ;REINA O SOL;DIESEL S-10;;;;
17GB;UR-17101;FVY-9193;17/02/2023;1458;32,35; R$ 206,74 ;REINA O SOL;DIESEL S-10;;;;
17GB;UR-17101;FVY-9193;21/02/2023;1631;29,56; R$ 188,89 ;REINA O SOL;DIESEL S-10;;;;
17GB;UR-17101;FVY-9193;24/02/2023;1852;34,39; R$ 219,80 ;REINA O SOL;DIESEL S-10;;;;
17GB;VO-17102;EFC-7492;01/02/2023;45482;44,39; R$ 176,68 ;REINA O SOL;ETANOL;;;;
17GB;VO-17102;EFC-7492;07/02/2023;45757;45,48; R$ 181,01 ;PORTA DO SOL;ETANOL;;;;
17 GB;VO-17102;EFC-7492;14/02/2023;45989;47,65; R$ 189,64 ;PORTA DO SOL;ETANOL;;;;
