              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB JUL24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;AT-17205;GIU-7B96;17/07/2024;11209;139,26; R$887,09 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;VO-17206;BIF-2I64;18/07/2024;23389;49,76; R$316,97 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;MOB-17206;GCC-9F64;19/07/2024;8290;10,47; R$59,58 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
17GB;MOB-17207;FSP-3D32;19/07/2024;8293;9,12; R$51,89 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
17GB;TP-85400;SVA-4D48;19/07/2024;8486;26,25; R$149,36 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
17GB;UR-17214;GGT-3F22;21/07/2024;27853;43,50; R$277,09 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;ABS-17203;SWV-0118;21/07/2024;3892;173,20; R$1.103,29 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;UR-17213;FYT-2A23;21/07/2024;36928;37,30; R$237,60 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;TP-17205;DJL-9240;23/07/2024;211003;26,40; R$158,14 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
17GB;UR-17214;GGT-3F22;24/07/2024;28156;42,17; R$268,68 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;UR-17214;GGT-3F22;24/07/2024;28156;12,72; R$38,03 ;POSTO QUALITY CASA BRANCA;arla-32;;;;;;
17GB;ABS-17203;SWV-0118;26/07/2024;4348;175,00; R$1.114,75 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;UR-17213;FYT-2A23;26/07/2024;37184;37,95; R$241,74 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;UR-17214;GGT-3F22;27/07/2024;28373;33,98; R$216,45 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;AT-17205;GIU-7B96;27/07/2024;11332;31,11; R$93,02 ;POSTO QUALITY CASA BRANCA;arla-32;;;;;;
17GB;VO-17204;GJP-2D64;28/07/2024;17816;31,94; R$191,34 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
17GB;VO-17205;ECE-0I01;22/07/2024;36027;27,20; R$154,77 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
17GB;ABS-17203;SWV-0118;16/07/2024;3593;129,65; R$819,50 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;ABS-17204;FCQ-0386;29/07/2024;86885;265,65; R$1.692,19 ;POSTO QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;UR-17214;GGT-3F22;30/07/2024;28643;36,52; R$232,63 ;POSTO QUALITY CASA BRANCA;diesel-S10;;;;;;
17GB;VO-17205;ECE-0I01;31/07/2024;36490;31,85; R$181,27 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
TERMO DE RESPONSABILIDADE    ;;;;;;;;;;;;;;
Aos 06 dias do mês de agosto do ano 2024, declaro que digitei a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.   Cb PM 107950-6 Renato Vidotto Santana.;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Aos  06 dias do mês de agosto do ano 2024, declaro que conferi a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.  Oficial Motomec  1º Ten PM 107435-A André Luiz da Silva.;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
